Time,CORE_BOTTOM:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
12:10:00,2.787919E+03,3.661644E+04,2.460627E-01,3.229192E+00,8.596415E+03,2.897906E+04,7.587225E-01,2.555658E+00,1.562791E+04,3.567312E+04,1.379325E+00,3.146006E+00,8.134608E+03,1.077737E+04,7.179431E-01,9.505270E-01,5.327045E+03,9.381568E+03,4.701531E-01,8.274083E-01,7.982760E+03,1.310403E+04,7.045414E-01,1.155729E+00,5.227346E+03,6.965124E+03,4.613539E-01,6.143016E-01,6.325682E+03,9.276122E+03,5.582980E-01,8.180891E-01,4.178422E+03,8.486496E+03,3.687830E-01,7.484392E-01,6.178375E+03,1.149129E+04,5.452969E-01,1.013451E+00,4.080740E+03,6.182978E+03,3.601616E-01,5.452955E-01,6.649073E+03,9.297855E+03,5.868353E-01,8.200276E-01,4.384915E+03,8.423453E+03,3.870044E-01,7.428970E-01,6.498898E+03,1.162088E+04,5.735812E-01,1.024908E+00,4.288494E+03,6.024324E+03,3.784944E-01,5.313186E-01
12:20:00,2.771182E+03,3.656674E+04,2.445855E-01,3.224809E+00,8.548152E+03,2.893690E+04,7.544628E-01,2.551941E+00,1.553190E+04,3.590946E+04,1.370851E+00,3.166849E+00,8.104241E+03,1.087265E+04,7.152630E-01,9.589301E-01,5.307544E+03,9.136844E+03,4.684319E-01,8.058247E-01,7.952467E+03,1.328979E+04,7.018677E-01,1.172112E+00,5.207820E+03,7.029718E+03,4.596305E-01,6.199983E-01,6.307924E+03,9.305415E+03,5.567307E-01,8.206723E-01,4.166617E+03,8.243970E+03,3.677410E-01,7.270502E-01,6.160886E+03,1.160250E+04,5.437533E-01,1.023259E+00,4.069108E+03,6.202684E+03,3.591350E-01,5.470333E-01,6.625745E+03,9.331314E+03,5.847764E-01,8.229783E-01,4.369753E+03,8.140365E+03,3.856662E-01,7.179302E-01,6.475749E+03,1.174384E+04,5.715380E-01,1.035752E+00,4.273378E+03,6.049523E+03,3.771603E-01,5.335409E-01
12:30:00,2.754701E+03,3.651689E+04,2.431308E-01,3.220413E+00,8.500784E+03,2.889500E+04,7.502821E-01,2.548245E+00,1.543897E+04,3.613324E+04,1.362649E+00,3.186583E+00,8.074889E+03,1.096333E+04,7.126724E-01,9.669267E-01,5.288700E+03,8.910486E+03,4.667688E-01,7.858611E-01,7.923187E+03,1.345999E+04,6.992835E-01,1.187122E+00,5.188952E+03,7.091196E+03,4.579652E-01,6.254201E-01,6.290548E+03,9.333072E+03,5.551971E-01,8.231113E-01,4.155070E+03,8.015092E+03,3.667219E-01,7.068650E-01,6.143773E+03,1.170285E+04,5.422429E-01,1.032108E+00,4.057730E+03,6.221249E+03,3.581308E-01,5.486706E-01,6.603012E+03,9.363004E+03,5.827700E-01,8.257731E-01,4.354984E+03,7.876851E+03,3.843627E-01,6.946900E-01,6.453190E+03,1.185432E+04,5.695470E-01,1.045494E+00,4.258654E+03,6.073419E+03,3.758608E-01,5.356483E-01
12:40:00,2.738453E+03,3.646699E+04,2.416968E-01,3.216012E+00,8.454255E+03,2.885347E+04,7.461754E-01,2.544582E+00,1.534892E+04,3.634407E+04,1.354701E+00,3.205175E+00,8.046482E+03,1.104969E+04,7.101652E-01,9.745427E-01,5.270466E+03,8.719128E+03,4.651595E-01,7.689846E-01,7.894849E+03,1.361444E+04,6.967824E-01,1.200742E+00,5.170694E+03,7.155789E+03,4.563539E-01,6.311167E-01,6.273531E+03,9.359475E+03,5.536953E-01,8.254398E-01,4.143765E+03,7.816808E+03,3.657241E-01,6.893782E-01,6.127013E+03,1.179209E+04,5.407637E-01,1.039978E+00,4.046591E+03,6.245203E+03,3.571477E-01,5.507830E-01,6.580840E+03,9.393333E+03,5.808132E-01,8.284477E-01,4.340584E+03,7.650885E+03,3.830918E-01,6.747614E-01,6.431187E+03,1.195183E+04,5.676050E-01,1.054094E+00,4.244298E+03,6.102254E+03,3.745938E-01,5.381913E-01
12:50:00,2.722327E+03,3.641728E+04,2.402735E-01,3.211628E+00,8.408188E+03,2.881257E+04,7.421095E-01,2.540975E+00,1.526090E+04,3.654150E+04,1.346932E+00,3.222586E+00,8.018815E+03,1.113198E+04,7.077234E-01,9.818001E-01,5.252715E+03,8.568131E+03,4.635928E-01,7.556680E-01,7.867250E+03,1.375257E+04,6.943466E-01,1.212924E+00,5.152918E+03,7.237174E+03,4.547850E-01,6.382944E-01,6.256806E+03,9.384990E+03,5.522191E-01,8.276899E-01,4.132658E+03,7.653800E+03,3.647439E-01,6.750026E-01,6.110540E+03,1.187005E+04,5.393098E-01,1.046853E+00,4.035647E+03,6.286781E+03,3.561817E-01,5.544499E-01,6.559097E+03,9.422688E+03,5.788942E-01,8.310366E-01,4.326470E+03,7.467073E+03,3.818461E-01,6.585509E-01,6.409609E+03,1.203620E+04,5.657006E-01,1.061534E+00,4.230226E+03,6.149577E+03,3.733518E-01,5.423649E-01
13:00:00,2.706334E+03,3.636805E+04,2.388619E-01,3.207287E+00,8.362662E+03,2.877264E+04,7.380914E-01,2.537454E+00,1.517496E+04,3.672570E+04,1.339347E+00,3.238830E+00,7.991877E+03,1.121048E+04,7.053459E-01,9.887237E-01,5.235434E+03,8.457081E+03,4.620677E-01,7.458749E-01,7.840377E+03,1.387405E+04,6.919748E-01,1.223637E+00,5.135614E+03,7.347570E+03,4.532577E-01,6.480310E-01,6.240371E+03,9.409918E+03,5.507686E-01,8.298883E-01,4.121748E+03,7.526487E+03,3.637809E-01,6.637754E-01,6.094352E+03,1.193654E+04,5.378810E-01,1.052716E+00,4.024895E+03,6.356314E+03,3.552328E-01,5.605825E-01,6.537793E+03,9.451402E+03,5.770139E-01,8.335690E-01,4.312646E+03,7.324968E+03,3.806260E-01,6.460190E-01,6.388466E+03,1.210723E+04,5.638345E-01,1.067797E+00,4.216442E+03,6.227176E+03,3.721352E-01,5.492090E-01
13:10:00,2.690496E+03,3.631965E+04,2.374641E-01,3.203018E+00,8.317765E+03,2.873406E+04,7.341288E-01,2.534052E+00,1.509117E+04,3.689692E+04,1.331952E+00,3.253929E+00,7.965667E+03,1.128500E+04,7.030326E-01,9.952954E-01,5.218625E+03,8.382635E+03,4.605841E-01,7.393103E-01,7.814230E+03,1.397855E+04,6.896672E-01,1.232853E+00,5.118780E+03,7.493355E+03,4.517720E-01,6.608891E-01,6.224231E+03,9.434115E+03,5.493441E-01,8.320222E-01,4.111036E+03,7.432650E+03,3.628355E-01,6.555005E-01,6.078453E+03,1.199113E+04,5.364778E-01,1.057531E+00,4.014339E+03,6.459666E+03,3.543011E-01,5.696978E-01,6.516943E+03,9.479324E+03,5.751737E-01,8.360314E-01,4.299120E+03,7.221507E+03,3.794322E-01,6.368955E-01,6.367771E+03,1.216453E+04,5.620081E-01,1.072851E+00,4.202954E+03,6.342831E+03,3.709448E-01,5.594098E-01
13:20:00,2.674816E+03,3.627239E+04,2.360801E-01,3.198851E+00,8.273503E+03,2.869720E+04,7.302222E-01,2.530801E+00,1.500946E+04,3.705536E+04,1.324740E+00,3.267901E+00,7.940158E+03,1.135554E+04,7.007813E-01,1.001516E+00,5.202267E+03,8.338930E+03,4.591404E-01,7.354568E-01,7.788783E+03,1.406574E+04,6.874212E-01,1.240542E+00,5.102399E+03,7.680591E+03,4.503263E-01,6.774034E-01,6.208379E+03,9.457622E+03,5.479450E-01,8.340953E-01,4.100518E+03,7.367631E+03,3.619072E-01,6.497671E-01,6.062837E+03,1.203362E+04,5.350996E-01,1.061277E+00,4.003974E+03,6.601294E+03,3.533863E-01,5.821891E-01,6.496538E+03,9.506502E+03,5.733728E-01,8.384283E-01,4.285887E+03,7.150831E+03,3.782643E-01,6.306634E-01,6.347519E+03,1.220789E+04,5.602206E-01,1.076674E+00,4.189758E+03,6.501810E+03,3.697802E-01,5.734320E-01
13:30:00,2.659291E+03,3.622654E+04,2.347099E-01,3.194808E+00,8.229869E+03,2.866236E+04,7.263710E-01,2.527730E+00,1.492972E+04,3.720122E+04,1.317703E+00,3.280764E+00,7.915320E+03,1.142199E+04,6.985892E-01,1.007377E+00,5.186344E+03,8.316499E+03,4.577350E-01,7.334795E-01,7.764006E+03,1.413544E+04,6.852344E-01,1.246688E+00,5.086452E+03,7.913352E+03,4.489188E-01,6.979331E-01,6.192808E+03,9.480360E+03,5.465707E-01,8.361006E-01,4.090189E+03,7.324420E+03,3.609956E-01,6.459570E-01,6.047498E+03,1.206381E+04,5.337458E-01,1.063939E+00,3.993794E+03,6.784268E+03,3.524878E-01,5.983269E-01,6.476568E+03,9.532866E+03,5.716102E-01,8.407534E-01,4.272938E+03,7.104040E+03,3.771215E-01,6.265377E-01,6.327696E+03,1.223716E+04,5.584711E-01,1.079255E+00,4.176846E+03,6.708146E+03,3.686406E-01,5.916310E-01
13:40:00,2.643919E+03,3.618231E+04,2.333532E-01,3.190907E+00,8.186854E+03,2.862978E+04,7.225745E-01,2.524856E+00,1.485190E+04,3.733460E+04,1.310833E+00,3.292526E+00,7.891128E+03,1.148413E+04,6.964539E-01,1.012857E+00,5.170835E+03,8.300538E+03,4.563663E-01,7.320726E-01,7.739871E+03,1.418743E+04,6.831043E-01,1.251273E+00,5.070920E+03,8.188090E+03,4.475480E-01,7.221651E-01,6.177510E+03,9.502137E+03,5.452205E-01,8.380210E-01,4.080043E+03,7.288183E+03,3.601001E-01,6.427619E-01,6.032427E+03,1.208153E+04,5.324156E-01,1.065502E+00,3.983794E+03,7.004124E+03,3.516052E-01,6.177176E-01,6.457020E+03,9.558220E+03,5.698850E-01,8.429894E-01,4.260267E+03,7.065037E+03,3.760032E-01,6.230987E-01,6.308293E+03,1.225218E+04,5.567586E-01,1.080579E+00,4.164210E+03,6.958334E+03,3.675253E-01,6.136977E-01
13:50:00,2.628696E+03,3.613976E+04,2.320096E-01,3.187155E+00,8.144447E+03,2.859950E+04,7.188316E-01,2.522186E+00,1.477589E+04,3.745580E+04,1.304125E+00,3.303214E+00,7.867554E+03,1.154170E+04,6.943734E-01,1.017934E+00,5.155726E+03,8.286064E+03,4.550327E-01,7.307966E-01,7.716353E+03,1.422162E+04,6.810287E-01,1.254288E+00,5.055788E+03,8.492560E+03,4.462124E-01,7.490192E-01,6.162478E+03,9.522668E+03,5.438938E-01,8.398317E-01,4.070076E+03,7.255065E+03,3.592204E-01,6.398416E-01,6.017616E+03,1.208659E+04,5.311085E-01,1.065948E+00,3.973970E+03,7.249670E+03,3.507382E-01,6.393740E-01,6.437884E+03,9.582270E+03,5.681960E-01,8.451104E-01,4.247866E+03,7.029641E+03,3.749086E-01,6.199776E-01,6.289297E+03,1.225279E+04,5.550820E-01,1.080633E+00,4.151842E+03,7.240320E+03,3.664337E-01,6.385689E-01
14:00:00,2.613621E+03,3.609885E+04,2.306791E-01,3.183546E+00,8.102636E+03,2.857148E+04,7.151413E-01,2.519715E+00,1.470165E+04,3.756452E+04,1.297572E+00,3.312801E+00,7.844576E+03,1.159428E+04,6.923454E-01,1.022571E+00,5.141000E+03,8.272042E+03,4.537331E-01,7.295602E-01,7.693429E+03,1.423799E+04,6.790055E-01,1.255730E+00,5.041039E+03,8.814955E+03,4.449108E-01,7.774540E-01,6.147703E+03,9.541619E+03,5.425898E-01,8.415030E-01,4.060282E+03,7.224100E+03,3.583560E-01,6.371110E-01,6.003060E+03,1.207886E+04,5.298237E-01,1.065266E+00,3.964316E+03,7.510804E+03,3.498861E-01,6.624049E-01,6.419148E+03,9.604658E+03,5.665424E-01,8.470848E-01,4.235727E+03,6.996745E+03,3.738372E-01,6.170767E-01,6.270697E+03,1.223897E+04,5.534404E-01,1.079413E+00,4.139734E+03,7.542783E+03,3.653651E-01,6.652457E-01
14:10:00,2.598690E+03,3.605945E+04,2.293613E-01,3.180072E+00,8.061409E+03,2.854557E+04,7.115027E-01,2.517430E+00,1.462909E+04,3.766040E+04,1.291168E+00,3.321257E+00,7.822171E+03,1.164077E+04,6.903679E-01,1.026671E+00,5.126644E+03,8.257406E+03,4.524660E-01,7.282694E-01,7.671077E+03,1.423540E+04,6.770327E-01,1.255501E+00,5.026661E+03,9.147474E+03,4.436417E-01,8.067813E-01,6.133181E+03,9.558063E+03,5.413080E-01,8.429531E-01,4.050657E+03,7.194502E+03,3.575065E-01,6.345009E-01,5.988750E+03,1.205746E+04,5.285608E-01,1.063378E+00,3.954828E+03,7.780365E+03,3.490487E-01,6.861786E-01,6.400801E+03,9.624368E+03,5.649232E-01,8.488231E-01,4.223842E+03,6.965486E+03,3.727884E-01,6.143201E-01,6.252483E+03,1.220978E+04,5.518329E-01,1.076838E+00,4.127881E+03,7.856603E+03,3.643190E-01,6.929236E-01
14:20:00,2.583900E+03,3.602141E+04,2.280559E-01,3.176717E+00,8.020757E+03,2.852156E+04,7.079147E-01,2.515313E+00,1.455816E+04,3.774312E+04,1.284908E+00,3.328551E+00,7.800318E+03,1.168067E+04,6.884393E-01,1.030190E+00,5.112643E+03,8.241439E+03,4.512303E-01,7.268613E-01,7.649276E+03,1.421397E+04,6.751086E-01,1.253611E+00,5.012638E+03,9.482890E+03,4.424041E-01,8.363636E-01,6.118903E+03,9.571556E+03,5.400479E-01,8.441430E-01,4.041196E+03,7.165546E+03,3.566715E-01,6.319473E-01,5.974682E+03,1.202238E+04,5.273191E-01,1.060283E+00,3.945502E+03,8.052941E+03,3.482256E-01,7.102179E-01,6.382834E+03,9.640910E+03,5.633374E-01,8.502819E-01,4.212206E+03,6.935059E+03,3.717614E-01,6.116368E-01,6.234645E+03,1.216530E+04,5.502586E-01,1.072915E+00,4.116275E+03,8.175392E+03,3.632946E-01,7.210394E-01
14:30:00,2.569249E+03,3.598454E+04,2.267628E-01,3.173466E+00,7.980668E+03,2.849921E+04,7.043764E-01,2.513342E+00,1.448879E+04,3.781228E+04,1.278786E+00,3.334650E+00,7.778999E+03,1.171338E+04,6.865577E-01,1.033074E+00,5.098986E+03,8.223708E+03,4.500250E-01,7.252976E-01,7.628006E+03,1.417367E+04,6.732314E-01,1.250056E+00,4.998959E+03,9.815355E+03,4.411968E-01,8.656852E-01,6.104864E+03,9.581588E+03,5.388088E-01,8.450277E-01,4.031895E+03,7.136861E+03,3.558506E-01,6.294176E-01,5.960848E+03,1.197369E+04,5.260981E-01,1.055989E+00,3.936333E+03,8.324104E+03,3.474163E-01,7.341324E-01,6.365236E+03,9.653718E+03,5.617843E-01,8.514113E-01,4.200812E+03,6.905061E+03,3.707557E-01,6.089912E-01,6.217173E+03,1.210573E+04,5.487165E-01,1.067661E+00,4.104909E+03,8.493393E+03,3.622915E-01,7.490853E-01
14:40:00,2.554735E+03,3.594866E+04,2.254817E-01,3.170302E+00,7.941131E+03,2.847826E+04,7.008869E-01,2.511494E+00,1.442094E+04,3.786756E+04,1.272797E+00,3.339525E+00,7.758195E+03,1.173867E+04,6.847216E-01,1.035305E+00,5.085660E+03,8.203735E+03,4.488489E-01,7.235359E-01,7.607250E+03,1.411500E+04,6.713995E-01,1.244880E+00,4.985612E+03,1.014031E+04,4.400188E-01,8.943444E-01,6.091057E+03,9.587995E+03,5.375903E-01,8.455926E-01,4.022750E+03,7.108027E+03,3.550434E-01,6.268747E-01,5.947242E+03,1.191156E+04,5.248973E-01,1.050510E+00,3.927317E+03,8.590429E+03,3.466206E-01,7.576199E-01,6.347998E+03,9.662605E+03,5.602628E-01,8.521950E-01,4.189653E+03,6.875029E+03,3.697708E-01,6.063425E-01,6.200058E+03,1.203140E+04,5.472059E-01,1.061105E+00,4.093778E+03,8.806127E+03,3.613091E-01,7.766663E-01
14:50:00,2.540354E+03,3.591357E+04,2.242125E-01,3.167208E+00,7.902136E+03,2.845846E+04,6.974452E-01,2.509748E+00,1.435455E+04,3.790855E+04,1.266937E+00,3.343139E+00,7.737889E+03,1.175623E+04,6.829293E-01,1.036853E+00,5.072655E+03,8.181068E+03,4.477010E-01,7.215368E-01,7.586990E+03,1.403839E+04,6.696113E-01,1.238123E+00,4.972585E+03,1.045412E+04,4.388691E-01,9.220202E-01,6.077478E+03,9.590506E+03,5.363918E-01,8.458139E-01,4.013757E+03,7.078656E+03,3.542498E-01,6.242845E-01,5.933860E+03,1.183629E+04,5.237162E-01,1.043871E+00,3.918452E+03,8.849277E+03,3.458382E-01,7.804478E-01,6.331110E+03,9.667273E+03,5.587724E-01,8.526065E-01,4.178723E+03,6.844532E+03,3.688062E-01,6.036530E-01,6.183289E+03,1.194272E+04,5.457259E-01,1.053283E+00,4.082874E+03,9.110016E+03,3.603468E-01,8.034669E-01
15:00:00,2.526104E+03,3.587907E+04,2.229548E-01,3.164165E+00,7.863672E+03,2.843956E+04,6.940503E-01,2.508081E+00,1.428957E+04,3.793462E+04,1.261202E+00,3.345437E+00,7.718064E+03,1.176569E+04,6.811796E-01,1.037687E+00,5.059959E+03,8.155258E+03,4.465805E-01,7.192605E-01,7.567210E+03,1.394432E+04,6.678656E-01,1.229826E+00,4.959868E+03,1.075389E+04,4.377467E-01,9.484576E-01,6.064120E+03,9.588874E+03,5.352128E-01,8.456699E-01,4.004913E+03,7.048454E+03,3.534692E-01,6.216209E-01,5.920696E+03,1.174826E+04,5.225543E-01,1.036107E+00,3.909732E+03,9.098615E+03,3.450686E-01,8.024370E-01,6.314565E+03,9.667445E+03,5.573121E-01,8.526215E-01,4.168017E+03,6.813242E+03,3.678613E-01,6.008934E-01,6.166859E+03,1.184020E+04,5.442759E-01,1.044242E+00,4.072194E+03,9.402267E+03,3.594041E-01,8.292410E-01
15:10:00,2.511984E+03,3.584499E+04,2.217086E-01,3.161160E+00,7.825730E+03,2.842130E+04,6.907016E-01,2.506471E+00,1.422596E+04,3.794534E+04,1.255588E+00,3.346383E+00,7.698705E+03,1.176628E+04,6.794710E-01,1.037739E+00,5.047563E+03,8.125602E+03,4.454865E-01,7.166448E-01,7.547894E+03,1.383315E+04,6.661608E-01,1.220021E+00,4.947452E+03,1.103680E+04,4.366509E-01,9.734072E-01,6.050979E+03,9.582430E+03,5.340530E-01,8.451015E-01,3.996214E+03,7.016668E+03,3.527014E-01,6.188176E-01,5.907744E+03,1.164776E+04,5.214112E-01,1.027243E+00,3.901154E+03,9.336441E+03,3.443115E-01,8.234107E-01,6.298352E+03,9.662384E+03,5.558812E-01,8.521750E-01,4.157528E+03,6.780328E+03,3.669355E-01,5.979906E-01,6.150760E+03,1.172407E+04,5.428549E-01,1.033999E+00,4.061730E+03,9.680138E+03,3.584805E-01,8.537467E-01
15:20:00,2.497991E+03,3.581113E+04,2.204736E-01,3.158173E+00,7.788301E+03,2.840345E+04,6.873981E-01,2.504897E+00,1.416368E+04,3.794033E+04,1.250091E+00,3.345941E+00,7.679798E+03,1.175184E+04,6.778023E-01,1.036464E+00,5.035458E+03,8.087581E+03,4.444181E-01,7.132915E-01,7.529029E+03,1.370339E+04,6.644958E-01,1.208577E+00,4.935326E+03,1.130722E+04,4.355807E-01,9.972563E-01,6.038048E+03,9.565369E+03,5.329117E-01,8.435967E-01,3.987656E+03,6.979203E+03,3.519461E-01,6.155135E-01,5.895000E+03,1.153316E+04,5.202864E-01,1.017137E+00,3.892716E+03,9.567385E+03,3.435668E-01,8.437774E-01,6.282464E+03,9.646066E+03,5.544789E-01,8.507357E-01,4.147251E+03,6.741486E+03,3.660285E-01,5.945649E-01,6.134981E+03,1.159303E+04,5.414623E-01,1.022441E+00,4.051477E+03,9.948062E+03,3.575756E-01,8.773750E-01
